id,title,avgvote,releaseyear,tagline,budget,revenue,genres
"1535","Spy Game","6.3","2001","It's not how you play the game. It's how the game plays you.","115000000","143049560","Action|Adventure|Crime|Drama|Thriller"
"87826","Here Comes the Boom","6.0","2012","No one will fight for his students like Mr. Voss.","42000000","73100000","Action|Comedy"
"2830","My Boss's Daughter","3.9","2003",,"14000000",,"Comedy|Romance"
"15362","Mesrine: Public Enemy #1","7.9","2008",,"80000000",,"Action|Crime|Drama|Thriller"
"15370","The Cat Returns","6.9","2002","Journey to another world.",,"54016370","Adventure|Animation|Drama|Family|Fantasy"
"2832","Identity","7.1","2003","The secret lies within.","28000000","90259536","Mystery|Thriller"
"87827","Life of Pi","6.9","2012","Believe The Unbelievable","120000000","609000000","Action|Adventure|Drama"
"15371","Lupin the Third: The Castle of Cagliostro","7.5","1979",,"7202188","8194857","Adventure|Animation|Comedy"
"283384","The Calling","6.1","2014","Pray for the Prey",,,"Thriller"
"153738","Frankenstein's Army","6.4","2013","What is dead may never die.",,,"Action|Horror"
"879","Hook","6.4","1991","What if Peter Pan grew up?","70000000","300900000","Adventure|Comedy|Family|Fantasy"
"28355","Case 39","5.9","2009","Some cases should  never be opened.","27000000","29000000","Horror|Mystery|Thriller"
"15373","Role Models","6.3","2008","They're about to get more than they plea-bargained for.","28000000","92380927","Comedy"
"153795","Straight A's","4.5","2013",,"2000000",,"Comedy|Drama"
"2841","A Very Long Engagement","7.2","2004","Never let go","47000000",,"Drama|Mystery|Romance"
"87","Indiana Jones and the Temple of Doom","6.6","1984","If adventure has a name... it must be Indiana Jones.","28000000","333000000","Action|Adventure"
"15379","Missing in Action","5.7","1984","The war's not over until the last man comes home.","2550000","22812411","Action|Adventure|Thriller|War"
"284427","Who Am I - No System is Safe","8.1","2014",,,"7700259","Thriller"
"1537","Changing Lanes","5.6","2002","An ambitious lawyer, a desperate father, they had no reason to meet, until today,","45000000","94935764","Action|Adventure|Crime|Suspense|Thriller"
"88005","Seeking a Friend for the End of the World","6.1","2012","Nice knowing you.","10000000","9636289","Comedy|Drama|Romance|Science Fiction"
"28465","A Dangerous Man","5.0","2009",,"6500000",,"Action|Adventure|Thriller"
"15383","Army of Shadows","8.2","1969","Betrayal. Loyalty. Collaboration. Resistance.",,"741766","Drama|War"
"88042","Parental Guidance","6.1","2012",,"25000000","119772232","Comedy"
"15384","Red Cliff Part II","6.8","2009","Destiny Lies In The Wind","80000000","121059225","Action|Comedy|Drama|History|Thriller"
"284","The Apartment","7.9","1960","Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise","3000000","25000000","Comedy|Drama|Romance"
"1538","Collateral","6.5","2004","It started like any other night.","65000000","220239925","Action|Crime|Thriller"
"8810","Mad Max 2: The Road Warrior","6.5","1981","When all that's left is one last chance, pray that he's still out there ... somewhere!","2000000","24600832","Action|Adventure|Science Fiction|Thriller"
"28510","Universal Soldier: Regeneration","6.1","2009","Reanimated. Rearmed. The ultimate rematch","14000000","875000","Action|Science Fiction|Thriller|War"
"153","Lost in Translation","7.0","2003","Everyone wants to be found.","4000000","119723856","Drama"
"15413","Don't Tell Mom the Babysitter's Dead","6.5","1991","No rules. No curfews. No baths. No nagging. No pulse.","10000000","25196249","Comedy|Family"
"8814","Doom","5.3","2005","No one gets out alive.","60000000","58100000","Action|Science Fiction|War"
"285423","Jarhead 2: Field of Fire","6.6","2014",,,,"Action|War"
"15417","Every Which Way But Loose","6.8","1978","Clint Eastwood will turn you Every Which Way But Loose","5000000","85196485","Action|Adventure|Comedy|Romance"
"285","Pirates of the Caribbean: At World's End","6.5","2007","At the end of the world, the adventure begins.","300000000","961000000","Action|Adventure|Fantasy"
"8818","Evita","5.9","1996","The Most Anticipated Motion Picture Event of The Year","55000000","141047179","Drama|Music|Romance"
"1541","Thelma & Louise","6.8","1991","Somebody said get a life... so they did.","16000000","45361000","Adventure|Crime|Drama|Thriller"
"28609","Dragon Ball Z: The Deadzone","6.1","1989",,,"14000000","Animation|Eastern"
"1542","Office Space","7.3","1999","Work sucks.","10000000","12800000","Comedy|Crime"
"881","A Few Good Men","6.7","1992","In the heart of the nation's capital, in a courthouse of the U.S. government, one man will stop at nothing to keep his honor, and one will stop at nothing to find the truth.","40000000","243240178","Drama|War"
"154441","'Till Luck Do Us Part","6.6","2012",,,"1672940","Comedy"
"286554","Two Night Stand","7.0","2014","Before love. After sex.","1645000","868081","Comedy|Romance"
"15449","La Tour Montparnasse Infernale","6.2","2001",,,,"Comedy"
"88273","A Royal Affair","7.3","2012","They changed the nation forever","8000000","14800000","Drama|History|Romance"
"28665","Fame","4.6","2009",,"18000000","77211836","Comedy|Drama|Musical"
"1544","Imagine Me & You","6.9","2005","There Goes The Bride.","1000000","2500000","Comedy|Drama|Romance"
"28739","Cabin Fever 2: Spring Fever","4.2","2009","This time it's spreading.","5000000",,"Horror"
"15472","The Girl with the Dragon Tattoo","7.0","2009","Based on the Worldwide Best Seller","13000000","109421911","Crime|Drama|Mystery|Thriller"
"8827","99 Francs","6.9","2007",,"13442285","12500000","Comedy|Film Noir"
"28764","Detective Conan: The Raven Chaser","8.0","2009",,,,"Animation|Crime|Mystery|Thriller"
"1547","The Lost Boys","6.5","1987","Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.","8500000","32222567","Comedy|Horror"
"8831","Timecop","5.5","1994","They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.","27000000","101646581","Action|Crime|Science Fiction|Thriller"
"15487","The Greatest Game Ever Played","6.8","2005","Based on a True Story","25000000","15431177","Drama|Family|Sport"
"287","Bull Durham","7.0","1988","Romance is a lot like baseball. It's not whether you win or lose. It's how you play the game.","7000000","50888000","Comedy|Romance|Sport"
"1548","Ghost World","7.3","2001","Accentuate the negative.","7000000","8800000","Comedy|Drama"
"8833","Not Two, But Four","7.5","1984",,,,"Action|Comedy"
"28808","Detective Conan: The Last Wizard of the Century","7.6","1999",,,"22951145","Animation|Thriller"
"154","Star Trek II: The Wrath of Khan","7.1","1982","At the end of the universe lies the beginning of vengeance.","12000000","96800000","Action|Adventure|Drama|Science Fiction|Thriller"
"2882","Hunting and Gathering","7.3","2007","Love might be closer than you think.",,,"Comedy|Drama"
"155084","13 Sins","6.8","2014","You don't play the game. It plays you.","5000000","13809","Horror|Thriller"
"8834","Conspiracy Theory","6.1","1997","What if your most paranoid nightmares had just come true?","75000000","137000000","Action|Drama|Mystery|Suspense|Thriller"
"15511","The Pirates Who Don't Do Anything: A VeggieTales Movie","6.0","2008",,,,"Adventure|Animation|Comedy|Family|Science Fiction"
"28874","Summer Wars","7.4","2009",,,"18400000","Action|Animation|Comedy|Drama|Science Fiction"
"8835","Legally Blonde","5.7","2001","Don't judge a book by its hair color!","18000000","141774679","Comedy|Romance"
"15512","Monsters vs Aliens","5.8","2009","When aliens attack, monsters fight back.","175000000","381509870","Adventure|Animation|Family|Science Fiction"
"288","High Noon","7.1","1952","The story of a man who was too proud to run","730000","8000000","Western"
"15516","The Last House on the Left","6.2","1972","It rests on 13 acres of earth over the very center of hell...!","90000",,"Horror|Thriller"
"28938","Men in the City","6.7","2009",,,,"Comedy"
"8836","The X Files: I Want to Believe","5.3","2008","To find the truth, you must believe.","30000000","69363381","Drama|Mystery|Science Fiction|Thriller"
"1551","Flatliners","6.4","1990","Some lines shouldn't be crossed.","26000000","61489265","Drama|Horror|Science Fiction|Thriller"
"28942","The Brood","7.2","1979","The Ultimate Experience Of Inner Terror","1355000","5000000","Horror|Science Fiction|Thriller"
"1552","Parenthood","6.9","1989","A comedy about life, love and the gentle art of raising children.","20000000","126297830","Comedy|Drama|Family"
"8838","Mercury Rising","6.1","1998","Someone knows too much.","60000000","93100000","Action|Crime|Drama|Thriller"
"1554","Down by Law","8.1","1986","It's not where you start - It's where you start again.",,,"Action|Comedy|Drama|Indie"
"28978","The Circus","7.6","1928",,"9000000",,"Comedy|Drama|Family|Romance"
"1555","The Spanish Apartment","6.7","2002",,"5300000","3897799","Comedy|Drama|Romance"
"8839","Casper","6.0","1995","Get an afterlife","50000000","287928194","Comedy|Family|Fantasy"
"2898","As Good as It Gets","6.4","1997","A comedy from the heart that goes for the throat.","50000000","314178011","Comedy|Romance"
"15566","Surviving Christmas","4.6","2004",,"45000000","14793624","Comedy|Romance"
"883","Coffee and Cigarettes","7.0","2003",,,"7897645","Comedy|Drama|Indie"
"15567","Stitch! The Movie","5.6","2003","Stitch was Experiment 626...meet the other 625!",,,"Animation|Comedy|Family"
"2899","Asterix & Obelix: Mission Cleopatra","6.9","2002",,"58500000","128027976","Adventure|Comedy|Family|Fantasy"
"1557","23","7.2","1999",,,,"Drama|Thriller"
"8840","DragonHeart","6.2","1996","You will believe.","57000000","115267375","Action|Adventure|Drama|Fantasy|Science Fiction"
"289","Casablanca","7.3","1942","They had a date with fate in Casablanca!","878000","10462500","Drama|Romance|War"
"15573","The Cowboys","7.4","1972","All they wanted was their chance to be men...and he gave it to them.","6000000","7500000","Action|Adventure|Drama|Western"
"15575","Bleach: Memories of Nobody","7.3","2006",,,"1238072","Animation|Fantasy|Science Fiction"
"8841","The Class","6.1","2008",,,"28814580","Drama|Foreign"
"28","Apocalypse Now","7.3","1979","This is the end...","31500000","150000000","War"
"15577","Crossing Over","6.4","2009","Every day thousands of people illegally cross our borders... only one thing stands in their way. America.","25000000","1037335","Drama"
"2900","The Astronaut's Wife","5.9","1999","How well do you know the one you love?","75000000","19598588","Drama|Science Fiction|Thriller"
"15584","Dear Zachary: A Letter to a Son About His Father","8.7","2008",,,,"Crime|Documentary"
"8843","The Cell","6.2","2000","Enter The Mind Of A Killer","33000000","104155843","Crime|Science Fiction|Thriller"
"15588","OSS 117: Lost in Rio","7.0","2009",,"31165200",,"Action|Adventure|Comedy"
"2907","The Addams Family","6.4","1991","Weird Is Relative","30000000","191502426","Comedy|Family"
"8844","Jumanji","6.3","1995","Roll the dice and unleash the excitement!","65000000","262821940","Adventure|Family|Fantasy|Science Fiction"
"15590","The Prince & Me 2: The Royal Wedding","4.8","2006",,,,"Comedy|Drama|Family|Romance"
"290","Barton Fink","7.5","1991","There's only one thing stranger than what's going on inside his head. What's going on outside.","9000000","6153939","Comedy|Drama|Thriller"
"15592","Beaches","5.5","1988","Some Friendships Last Forever","20000000","57041866","Comedy|Drama"
"8845","Under Siege","5.8","1992","It's not a job... It's an Adventure!","35000000","156563139","Action|Thriller"
"15596","Back to School","7.5","1986","Registration starts Friday, June 13, at theaters everywhere.","11000000","91258000","Comedy"
"29161","Phenomena","7.7","1985","When Insects Attack!","3800000",,"Horror|Thriller"
"155","The Dark Knight","7.8","2008","Why So Serious?","185000000","1004558444","Action|Crime|Drama|Thriller"
"8848","The Bank Job","6.3","2008","The true story of a heist gone wrong... in all the right ways.","20000000","64828421","Crime|Drama|Thriller"
"2924","Backdraft","6.1","1991","Silently behind a door, it waits.","75000000","152368585","Adventure"
"156022","The Equalizer","7.6","2014","What do you see when you look at me?","55000000","192330738","Action|Crime|Thriller"
"8849","Alfie","5.3","2004","Meet a man who never met a woman he didn't love.","60000000","35060882","Comedy|Drama|Romance"
"2925","The First Wives Club","6.3","1996","Don't get mad. Get everything.","26000000","116400000","Comedy|Drama|Romance"
"15602","Grumpier Old Men","7.2","1995","Still Yelling. Still Fighting. Still Ready for Love.","25000000","71500000","Comedy|Romance"
"884","Crash","6.3","1996","Love in the dying moments of the twentieth century.","9000000","2671855","Drama|Romance|Thriller"
"29264","The Exterminating Angel","7.1","1962",,,,"Comedy|Drama|Fantasy|Indie"
"2926","The Three Musketeers","8.2","1973",". . . One for All and All for Fun!",,"22018000","Action|Adventure|Comedy|Drama"
"8850","The Shadow","6.5","1994","The Shadow Knows!","25000000","48100000","Action|Adventure|Fantasy|Science Fiction|Thriller"
"2928","Michael","5.3","1996","He's an angel... Not a saint.","20000000","119700000","Comedy|Drama|Fantasy|Science Fiction"
"8851","The Blob","6.9","1958","It crawls. It creeps. It eats you alive!","110000","4000000","Horror|Science Fiction"
"293","A River Runs Through It","6.8","1992","The Story of an American Family.","12000000","43440294","Drama"
"8852","Prince of Darkness","7.5","1987","Before man walked the earth...it slept for centuries. It is evil. It is real. It is awakening.","3000000","14182492","Drama|Horror|Science Fiction"
"29426","Survival of the Dead","5.1","2009","Death isn't what it used to be.","4000000",,"Horror|Science Fiction"
"8856","The Karate Kid, Part II","6.0","1986","This time, the combat is real.","13000000","115103979","Action|Adventure|Drama|Family|Romance"
"29427","The Crazies","6.5","2010","Fear Thy Neighbor","20000000","54956140","Action|Horror|Mystery"
"29564","Smokin' Aces 2: Assassins' Ball","5.8","2010","Prepare for Murder, Mayhem & Madness.","8000000",,"Action|Adventure|Comedy|Crime|Thriller"
"8859","Dude, Where’s My Car?","5.4","2000","After a night they can't remember, comes a day they'll never forget.","13000000","73180723","Comedy"
"2959","License to Wed","5.0","2007","First came love... then came Reverend Frank.","35000000","69307224","Comedy|Romance"
"296","Terminator 3: Rise of the Machines","5.7","2003","The Machines Will Rise.","200000000","435000000","Action|Science Fiction|Thriller"
