id,name,birthyear,deathyear
83928,Rie Kugimiya,1979,
8392,Pascal Chaumeil,,
83937,Sakiko Tamagawa,1962,
83948,Rukiya Bernard,1983,
8395,Luke Perry,1965,
83966,Pascale Arbillot,1970,
83967,Manu Payet,1975,
83968,Jim Parrack,1981,
8396,Tommy Lister,1958,
83975,Arte Johnson,1929,
83978,William Bassett,1935,
8397,Charlie Creed-Miles,1972,
83985,Scott Wiper,1970,
83987,Beverly Garland,1926,2008
8398,John Bluthal,1929,
83993,Frank Jaquet,1885,1958
8399,Christopher Fairbank,1953,
8400,Kim Chan,1917,2008
84028,Yû Aoi,1985,
84035,Sarah Alexander,1971,
8403,David Hare,,
84061,Daniel Barnz,,
84075,Demetri Martin,1973,
84076,Nick Zano,1978,
84077,Duane Martin,1970,
84079,Kirk Geiger,1969,
84080,Newell Alexander,1935,
84093,Liesel Matthews,1984,
84094,Nicko McBrain,1958,
84095,Dave Murray,1958,
84096,Steve Harris,1957,
84099,Adrian Smith,1957,
84110,Sam Dunn,,
84111,Scot McFadyen,,
84112,Brandon Call,1976,
84115,Jason Weaver,1979,
84117,Candace Carey,1978,
84118,Shay Roundtree,1977,
84124,Tina Gordon Chism,,
84154,Flávia Alessandra,1974,
84155,Fernanda Paes Leme,1983,
84163,Matt Borlenghi,1967,
84164,Billy Jayne,1969,
84197,Zahary Baharov,1980,
84206,Keshia Knight Pulliam,1979,
84208,Ion Overman,1976,
84213,Bill Farmer,1952,
84214,Taylor Lautner,1992,
84215,Jackson Rathbone,1984,
84217,Alex Meraz,1985,
84219,Chaske Spencer,1975,
84221,Charlie Bewley,1981,
84223,Anna Kendrick,1985,
84224,Christian Serratos,1990,
84225,Gil Birmingham,1966,
84229,Mike Mazurki,1907,1990
84247,Emily VanCamp,1986,
84249,Edward Hibbert,1955,
84261,Moran Atias,1981,
84270,Tara Wilson,1979,
84292,John Oliver,1977,
84300,Chris Lowell,1984,
84323,Florence Stanley,1924,2003
84325,Ed Peck,1917,1992
84335,Joe Lynch,,
84336,Kimberly Caldwell,1982,
84338,Clint Carleton,1975,
84341,Patrick O'Brien Demsey,1978,
84342,Michael Mantenuto,1981,
8434,Cindy Williams,1947,
8435,Stephen Dillane,1956,
8436,Miranda Richardson,1958,
8437,Teri Garr,1944,
84384,Osama Bin Laden,1957,
8438,Elizabeth MacRae,1936,
84399,Jim Nabors,1930,
84400,John Byner,1938,
84407,Jim Gaffigan,1966,
84409,Conor Carroll,1998,
84421,Lyle Kanouse,1952,
84422,Carolyn McCormick,1959,
84423,Conleth Hill,1964,
84424,Nicole Patrick,1991,
84425,Eric Toledano,,
844266,Jon Erwin,,
84426,Olivier Nakache,,
8442,Lyndsey Marshal,1978,
84430,Joséphine de Meaux,1977,
84439,Julien Leclercq,,
8443,Linda Bassett,1950,
84440,Marie Guillard,1972,
8444,Christian Coulson,1978,
84457,Marisol Nichols,1973,
8447,Jeff Daniels,1955,
84481,Courtney Jines,1992,
84482,Luke Benward,1995,
84490,David Kaye,1964,
84495,Jess Harnell,1963,
84497,Aaron Paul,1979,
84504,Norio Wakamoto,1945,
84507,Kazuya Nakai,1967,
84518,Jacob Davich,1990,
8452,Andrei Tarkovsky,1932,1986
84598,Robert Hy Gorman,1980,
84606,Raymond O'Connor,1952,
84613,Madeline Zima,1985,
84620,Erika Toda,1988,
84622,Shunji Fujimura,1934,
84631,Mary Jackson,1910,2005
84690,Brian Benben,1956,
84697,E.L. Katz,,
84698,Jessica Lowndes,1988,
84707,Michael Fairman,1934,
84714,Juan José Campanella,1959,
84725,Keisuke Koide,1984,
84739,Damon Beesley,,
84740,Iain Morris,,
8474,Jüri Järvet,1919,1995
84754,Gonzalo Menendez,1971,
8475,Anatoliy Solonitsyn,1934,1982
84760,Nick Gomez,1978,
84762,Kathryn Walker,1943,
84763,Joey Kern,1976,
8476,Vladislav Dvorzhetsky,1939,1978
84776,Jaume García Arija,1970,
84778,Natasha Yarovenko,1979,
84782,Francine McDougall,,
84815,Josh Cooke,1979,
84816,Greg Pitts,1970,
8482,Robert Mulligan,1925,2008
84833,Zach Cregger,1981,
84834,Trevor Moore,1980,
84835,Shoshana Bush,1988,
84841,Randy Wayne,1981,
84842,April Scott,1979,
84843,Robert Berlinger,,
84849,Piper Mackenzie Harris,2000,
84850,Justin Mentell,1982,2010
84851,Hoyt Yeatman,1955,
84865,William Houston,1968,
84876,Ho-Sung Pak,1967,
84878,Antonio Fargas,1946,
8487,Gregory Peck,1916,2003
84885,Mona Achache,,
84886,Garance Le Guillermic,1997,
8488,Mary Badham,1952,
84895,Kevin Sheridan,1982,
8489,Phillip Alford,1948,
848,Hans Werner Meyer,1964,
84906,Steve De Jarnatt,,
8490,John Megna,1952,1995
84927,Benjamin Whitrow,1937,
8492,Rosemary Murphy,1927,
84933,Mary J. Blige,1971,
8493,Ruth White,1914,1969
84944,Sidney Franklin,1990,
8494,Estelle Evans,1906,1985
84952,Olesya Rulin,1986,
8495,Alice Ghostley,1924,2007
8496,Paul Fix,1901,1983
8497,Collin Wilcox,1935,2009
84981,Brian Trenchard-Smith,,
8498,James K Anderson,1921,1969
84996,Yoo Hae-jin,1970,
8499,William Windom,1923,2012
85008,Sol Kyung-Gu,1968,
8500,John Ford,1894,1973
8502,Darryl F. Zanuck,1902,1979
85034,Ranbir Kapoor,1982,
85035,Bipasha Basu,1979,
85040,Sonam Kapoor,1985,
85042,Phyllis Thaxter,1921,2012
85047,Nawazuddin Siddiqui,1974,
85048,Kabir Khan,,
85063,Imran Khan,1983,
85065,Jack O'Connell,1990,
85066,Finn Atkins,1989,
85068,James Burrows,1991,
85072,James Gandhi,1993,
85096,Stephen Blackehart,1967,
85138,Demi Lovato,1992,
85139,Nicholas Braun,1988,
85140,Kevin G. Schmidt,1988,
85142,Paul Ben-Victor,1965,
85143,Angela Sarafyan,1983,
85144,Candice Accola,1987,
8514,Robert Parrish,1916,1995
85156,Caitlin Wachs,1989,
85157,Mark Mitchell,1954,
8515,Jane Darwell,1879,1967
8516,John Carradine,1906,1988
85170,Ron Canada,1949,
85171,Ellen Dow,1913,
85173,Go Soo,1978,
85174,Song Ji-Hyo,1981,
85176,Bridgit Mendler,1992,
85177,Creed Bratton,1943,
851784,Mackenzie Foy,2000,
85178,Christa Campbell,1972,
8517,Charley Grapewin,1869,1956
8518,Dorris Bowdon,1914,2005
85199,Alan Thicke,1947,
8519,Russell Simpson,1880,1959
85203,Damian Lee,,
85206,Kristin Cavallari,1987,
85207,Jerry Shea,1892,1947
8520,O. Z. Whitehead,1911,1998
8521,Eddie Quillan,1907,1990
8522,Zeffie Tilbury,1863,1950
85236,Paul Rust,1981,
85240,Gracy Singh,1980,
85311,Masanori Hata,,
85340,Eric Lartigau,,
8534,Kathy Bates,1948,
85354,Nick Tate,1942,
8535,Gloria Stuart,1910,2010
85361,Luis van Rooten,1906,1973
8536,Victor Garber,1949,
8537,Jonathan Hyde,1948,
85386,Irina Björklund,1973,
8539,Nicholas Cascone,1963,
853,Alan Heim,1936,
85409,Max Showalter,1917,2000
8540,Danny Nucci,1968,
8541,Jason Barry,1972,
85421,Time Winters,1956,
85431,Chantal Strand,1987,
8544,Eric Braeden,1941,
85450,Mithun Chakraborty,1947,
85451,Ranvir Shorey,1972,
85456,Mahesh Manjrekar,1953,
85458,Vinod Khanna,1946,
8545,Bernard Fox,1927,
85470,Kangana Ranaut,1987,
85477,Trace Adkins,1962,
85484,Matthew Del Negro,1972,
854,James Stewart,1908,1997
85500,Sab Shimono,1943,
85505,Dan Payne,1972,
85519,Madhavan,1970,
8552,Alexandrea Owens,1988,
8553,Seth Adkins,1989,
8555,Carl Gottlieb,1938,
8557,Fernando Meirelles,1955,
8558,Joe Alves,1936,
855,Lee Remick,1935,1991
85613,Juan Riedinger,1981,
85616,Aman Johal,1993,
85628,Richard Pasco,1926,
85637,Béla Tarr,1955,
85642,Davor Dujmović,1969,1999
85643,Borivoje Todorović,1930,2014
85668,Vivek Oberoi,1976,
85670,Anurag Kashyap,1972,
85672,Shabana Azmi,1950,
85675,Rajkumar Hirani,1962,
85676,Ronit Roy,1965,
8568,Daniel Filho,,
85693,Malaika Arora Khan,1973,
856,Ben Gazzara,1930,2012
85716,Robert C. Ramirez,,
85718,Allen Leech,1981,
85724,Akhilendra Mishra,1960,
85730,Sunil Shetty,1961,
85731,Zayed Khan,1980,
85737,Billy House,1889,1961
8574,Walter Salles,1956,
85757,Joe Jonas,1989,
85759,Maria Canals-Barrera,1966,
85760,Jean Howell,1927,1996
85778,'Snub' Pollard,1889,1962
85785,Michael Ostrowski,1973,
857,Arthur O'Connell,1908,1981
85807,Krister Henriksson,1946,
85809,Shane Van Dyke,1979,
85822,Anthony C. Ferrante,,
85825,Leighton Meester,1986,
85833,Ruth McDevitt,1895,1976
85838,Hope Summers,1896,1979
85846,Jesslyn Fax,1893,1975
85848,Loretta Young,1913,2000
85881,Sanjay Dutt,1959,
85890,Amrita Rao,1981,
858,Duke Ellington,1899,1974
85931,D. L. Hughley,1963,
85935,Richard Wattis,1912,1975
85940,Arthur Franz,1920,2006
85943,Dan Seymour,1915,1993
85956,Sara Haden,1899,1981
85957,Sarah Edwards,1881,1965
85962,Kwai Lun-mei,1983,
859754,Bart Layton,,
85977,Clive Standen,1981,
85979,Tiffany Mulheron,1984,
85988,Berry Kroeger,1912,1991
85,Johnny Depp,1963,
86003,Harry Lewis,1920,
86006,Paul Eiding,1957,
86009,Sohail Khan,1970,
8600,Matheus Nachtergaele,1969,
86013,Arbaaz Khan,1967,
86014,Jackie Shroff,1957,
86022,Yashpal Sharma,1970,
8602,Alice Braga,1983,
86031,Rakhi Sawant,1980,
86034,Julianne Nicholson,1971,
8606,Robert Shaw,1927,1978
8607,Lorraine Gary,1937,
86085,Mahie Gill,1975,
8608,Murray Hamilton,1923,1986
8609,Jeffrey Kramer,1945,
860,Eve Arden,1908,1990
8610,Susan Backlinie,1946,
86110,Glen Campbell,1936,
86128,Susan Egan,1970,
86132,Claire Holt,1988,
86136,Ann Prentiss,1939,2010
86138,Thalmus Rasulala,1939,1991
86151,Vladimir Mashkov,1963,
86169,François Giroday,1952,
86170,Audrey Wasilewski,1967,
86194,James Sbardellati,,
86195,Peter Merwin,,
861,Kathryn Grant,1933,
86203,Bart Freundlich,1970,
86204,Geoff Meed,1965,
86255,Sebastián Cordero,1972,
86267,Ana Gasteyer,1967,
86268,Serinda Swan,1984,
86270,Joseph Kosinski,1974,
86272,Natacha Itzel,1984,
86273,Lisa Rotondi,1972,
8629,Gloria Swanson,1899,1983
862,George C. Scott,1927,1999
8630,Erich von Stroheim,1885,1957
86310,Connie Britton,1967,
86314,Mindy Cohn,1966,
8631,Nancy Olson,1928,
86320,Sean Cameron Michael,1969,
86325,Seungwan Ryoo,1973,
8632,Fred Clark,1914,1968
8633,Lloyd Gough,1907,1984
86342,Preston Jones,1983,
8634,Jack Webb,1920,1982
86353,Maurice Jara,1922,1995
8635,Buster Keaton,1895,1966
86369,Parley Baer,1914,2002
8636,Cecil B. DeMille,1881,1959
86371,Napoleon Whiting,1910,1984
8637,Hedda Hopper,1885,1966
86397,Chad Donella,1978,
863,Orson Bean,1928,
86434,Joe Alaskey,1952,
86439,Norton Virgien,,
86442,Michael J. Reynolds,1939,
86462,Kirk Jones,1973,
86468,Sarah Wayne Callies,1977,
86482,Mark Tonderai,,
86498,Gabriel Iglesias,1976,
86500,Nicolás López,,
86540,Joan Roberts,1952,
86542,David Packer,1962,
86543,David Attenborough,1926,
8654,Matthew Modine,1959,
86555,Amrita Singh,1958,
8655,R. Lee Ermey,1944,
8656,Dorian Harewood,1950,
8658,Ed O'Ross,1946,
8659,John Terry,1950,
865,Michael Bay,1965,
86602,Jerry Trimble,1961,
86612,Anne Dorval,1960,
86624,Collette Wolfe,1980,
86626,Aziz Ansari,1983,
86627,Dave England,1969,
8662,Tim Colceri,1951,
86633,Lisa Lu,1927,
86636,Aleksandr Bashirov,1955,
8664,Bruce Boa,1930,2004
86653,Carter Jenkins,1991,
86654,Austin Butler,1991,
86663,Leonid Kuravlyov,1936,
86664,Evgeni Leonov,1926,1994
86668,Nina Ruslanova,1945,
86669,Radner Muratov,1928,2004
8666,Sal Lopez,1954,
86670,Georgiy Vitsin,1917,2001
86672,Natalya Fateeva,1934,
86676,Lyubov Sokolova,1921,2001
86678,Svetlana Starikova,1944,
86690,Aleksandr Demyanenko,1937,1999
86691,Mikhail Pugovkin,1923,2008
86695,Vladimir Etush,1922,
866,Russ Brown,1892,1964
86711,Zoya Fyodorova,1912,1981
86725,Andrey Krasko,1957,2006
8676,Dean Devlin,1962,
86783,Rohit Shetty,1974,
86784,Alok Nath,1956,
86788,Janyse Jaud,1969,
86800,Chloe Bailey,1998,
8684,Dan Bradley,,
8685,Andrew Niccol,1964,
8686,Sacha Gervasi,,
8687,Chi McBride,1961,
86889,Ye-jin Son,1982,
8688,Diego Luna,1979,
8689,Barry Shabaka Henley,1954,
86903,"Page Joseph Falkinburg, Jr",1956,
86905,Caroline Rhea,1964,
86906,Ahmet Zappa,1974,
8691,Zoe Saldana,1978,
86923,Caroline Williams,1957,
86929,Jessica Collins,1971,
8693,Jude Ciccolella,1947,
86969,Huntley Ritter,1977,
8696,Rini Bell,1981,
86994,Kaki Hunter,1955,
86999,Irina Muravyova,1949,
8699,Michael Nouri,1945,
87001,Aleksey Batalov,1928,
87002,Yuri Vasilyev,1939,1999
87003,Curtis Armstrong,1953,
87007,Amy Wright,1950,
87015,Eduard Fernández,1964,
87020,Rachel Wilson,1977,
87039,Nan Martin,1927,2010
87055,Karen Disher,1972,
87056,Khamani Griffin,1998,
87066,Ike Eisenmann,1962,
87067,Jack Soo,1917,1979
87079,Jaleel White,1976,
87081,Dave McKean,1963,
87082,Jim Mickle,,
87099,Martin Marquez,1968,
87108,Dayton Callie,1956,
87118,Michael Beach,1963,
87128,Kenneth Tigar,1942,
87130,Mark A.Z. Dippé,,
87131,Lenny Clarke,1953,
87152,Shelby Chong,1948,
87160,Jay Lee,,
87163,Penny Drake,1984,
87169,Steven E. Gordon,,
87170,Bob Richardson,,
87177,Will Meugniot,,
87178,Michael O. Sajbel,,
87192,Mike O'Malley,1966,
87213,Philip Ridley,1967,
87243,Nicole Beharie,1985,
8724,Errol Flynn,1909,1959
87257,Cary Fukunaga,1977,
8725,Olivia de Havilland,1916,
8726,Patric Knowles,1911,1995
87272,Arj Barker,1974,
8727,Basil Rathbone,1892,1967
87281,Jeffrey Ross,1965,
8728,Eugene Pallette,1889,1954
87295,Richard Grieco,1965,
8729,Alan Hale,1892,1950
87304,Archana Puran Singh,1962,
8730,Melville Cooper,1896,1973
87310,Julia Jones,1981,
87312,James Parks,1968,
87317,Nikki Cox,1978,
8731,Ian Hunter,1900,1975
87328,Akshaye Khanna,1975,
87335,Fernanda Torres,1965,
87341,Selton Mello,1972,
87378,Ayan Mukherjee,,
87385,Tony Robinson,1946,
87388,Mohammad Amir Naji,1942,
87400,Brian Bosworth,1965,
87409,Sergei Bezrukov,1973,
87415,Susan Fleetwood,1944,1995
87416,Charlotte Cornwell,1949,
8741,Victor Sjöström,1879,1960
87429,Michel Ocelot,,
8742,Ingrid Thulin,1926,2004
87437,Amy Paffrath,1983,
87438,Seth Grossman,,
8743,Jullan Kindahl,1885,1979
87440,Chris Carmack,1980,
8744,Gunnar Sjöberg,1909,1977
87457,Stefan Schnabel,1912,1999
8745,Ann-Marie Wiman,1921,
87461,Don Francks,1932,
87462,Susan Roman,1957,
87463,Jimmy Page,1944,
87473,Clint Ritchie,1938,2009
87562,Demian Slade,1972,
87565,Savage Steve Holland,,
87567,Cody Longo,1988,
87568,Laura Cerón,1964,
87569,Tia Mowry,1978,
87570,Tamera Mowry,1978,
87588,Carlos Mencia,1967,
87621,Eason Chan,1974,
87672,Stephen Belber,1967,
8767,Jim Caviezel,1968,
8768,Maia Morgenstern,1962,
87695,Carlo Carlei,,
8769,Christo Jivkov,1975,
876,Jonathan Hensleigh,,
87705,Kim Sharma,1980,
87707,John Ventimiglia,1963,
87722,Noomi Rapace,1979,
87723,Sven-Bertil Taube,1934,
87724,Marika Lagercrantz,1954,
87725,Gösta Bredefeldt,1935,2010
87726,Willie Andréason,1933,
87736,Brenna O'Brien,1991,
87740,Tim Dixon,1984,
87741,Sterling Knight,1989,
87742,Marc Webb,1974,
8774,Luca Lionello,1964,
8775,Hristo Shopov,1964,
8776,Claudia Gerini,1971,
87773,Aishwarya Rai Bachchan,1973,
87777,William Gregory Lee,1973,
8777,Fabio Sartor,1954,
8778,Rosalinda Celentano,1958,
87794,Mark Borchardt,1966,
87819,Dawnn Lewis,1961,
87820,Damien Dante Wayans,,
87822,Damon Wayans Jr.,1982,
87823,Edna May Wonacott,1932,
87825,Clarence Muse,1889,1979
87826,Janet Shaw,1919,2001
87833,Tony Ramos,1948,
87836,Chico Anysio,1931,2012
8783,Eric Bana,1968,
87845,Georgina Verbaan,1979,
87849,Namrata Shirodkar,1972,
8784,Daniel Craig,1968,
8785,Ciarán Hinds,1953,
8786,Ayelet Zurer,1969,
87879,Ingrid Bolsø Berdal,1980,
8787,Gila Almagor,1939,
8789,Mathieu Amalric,1965,
87907,Tom Murphy,1968,2007
8790,Meret Becker,1969,
8791,Marie-Josée Croze,1970,
8792,Lynn Cohen,1954,
87933,Aileen Quinn,1971,
87944,Law Kar-Ying,1947,
87951,Alexander Chaplin,1971,
87956,D.W. Moffett,1954,
87957,Keith Szarabajka,1952,
8796,Ulrich Matthes,1959,
8797,Juliane Köhler,1965,
8799,Ulrich Noethen,1959,
879,Billy Bob Thornton,1955,
8800,Birgit Minichmayr,1977,
8801,Rolf Kanies,1957,
88029,Alison Brie,1982,
8802,Michael Mendl,1944,
88031,Eddie Velez,1958,
88039,Steven R. Monroe,1964,
88052,Milutin Milošević,1981,
88059,Tommy Davidson,1963,
88076,Cody Linley,1989,
88077,Alex Zamm,,
88082,Katy Louise Saunders,1984,
88084,Luis Prieto,,
88092,Federico Moccia,,
88094,Robert Hooks,1937,
880,Ben Affleck,1972,
88123,Brenda Song,1988,
88124,Jesse Plemons,1988,
88138,Sushmita Sen,1975,
88161,Debbi Morgan,1956,
88163,Marjoe Gortner,1944,
88183,Omar Gooding,1976,
88229,Stoya,1986,
8828,Lillian Gish,1893,1993
8829,Mae Marsh,1894,1968
882,Liv Tyler,1977,
8830,Henry B. Walthall,1878,1936
88322,Liam Boyle,1985,
8832,Mary Alden,1883,1946
8833,Ralph Lewis,1872,1937
88341,Paul Kalkbrenner,1977,
88351,Chen Kuan-Tai,1945,
8835,Spottiswoode Aitken,1868,1933
8837,George Siegmann,1882,1928
8838,Elmer Clifton,1890,1949
88391,Jeremy Podeswa,,
8839,George Beranger,1893,1973
883,Will Patton,1954,
8841,Donald Crisp,1882,1974
8843,Mick Jackson,1943,
8844,Lawrence Kasdan,1949,
88450,Chuck McCann,1934,
88460,Anna Lee,1913,2004
88461,Nana Bryant,1888,1955
88496,Charlie Ray,1992,
884,Steve Buscemi,1957,
8851,Whitney Houston,1963,2012
8852,Michele Lamar Richards,1954,
8853,Ralph Waite,1928,2014
88543,Martin Buch,1968,
88549,Heather Robb,1983,
8854,Bill Cobbs,1934,
88550,Joel Garland,1975,
88556,Glenn McQuaid,,
88578,Anita Blond,1976,
8857,Debbie Reynolds,1932,
8858,Ivan Reitman,1946,
88592,Maxim Gaudette,1974,
88597,Jay Paulson,1978,
88599,Chauncey Leopardi,1981,
88619,Shenae Grimes,1989,
88620,Lauren Collins,1986,
88622,B. J. Ward,1944,
88623,Jim Stenstrum,,
88649,Bob Steele,1907,1988
88677,Nikki Griffin,1978,
88699,Steven R. McQueen,1988,
886,William Fichtner,1956,
88702,J.P. Manoux,1969,
8872,Rick Moranis,1953,
88737,Norm Crosby,1927,
8873,Annie Potts,1952,
88748,Richard Venture,1923,
8874,Ernie Hudson,1945,
88755,Jennifer Van Dyck,1962,
8875,David Margulies,1937,
8876,Randal Kleiser,1946,
88791,Hans Teeuwen,1967,
88793,Napakpapha Nakprasitte,1981,
887,Owen Wilson,1968,
88800,Mohit Suri,1981,
88816,Noah Ringer,1996,
88876,SeungBum Ryoo,1980,
88894,Joseph O'Conor,1916,2001
88903,Satya Bhabha,1983,
88906,Cyril Delevanti,1887,1975
8891,John Travolta,1954,
88926,Armando Iannucci,1963,
8892,Olivia Newton-John,1948,
8893,Stockard Channing,1944,
88946,Howard McGillin,1953,
88947,Sandy Duncan,1946,
88948,Steve Vinovich,1945,
88949,Mark Harelik,1951,
8894,Jeff Conaway,1950,2011
8895,Didi Conn,1951,
88967,Greg Berlanti,1972,
8896,Barry Pearl,1950,
88979,Yakima Canutt,1895,1986
8897,Michael Tucci,1946,
8898,Kelly Ward,1956,
88995,Adrianne Palicki,1983,
8900,Dinah Manoff,1958,
8901,Edward Byrnes,1933,
89023,Randy Savage,1952,2011
89024,Ronn Moss,1952,
89025,Kirby Morrow,1973,
8902,Sid Caesar,1922,2014
8903,Dody Goodman,1914,2008
89040,Ed Nelson,1928,
8905,Ellen Travolta,1940,
89064,Ralph Truman,1900,1977
89065,Douglas Wilmer,1920,
8906,Annette Charles,1948,2011
89091,Onslow Stevens,1902,1977
89102,Clarence Wilson,1876,1941
89109,Hayley Kiyoko,1991,
89110,Kate Melton,1992,
89111,Nick Palatas,1988,
89112,Anthony Leondis,1972,
89141,Jerry Hardin,1929,
89153,Prakash Raj,1965,
89193,Carlo Verdone,1950,
89208,Edward Underdown,1908,1989
8924,Frank Langella,1938,
89251,Melinda Clarke,1969,
8925,Emmanuelle Seigner,1966,
8926,Barbara Jefford,1930,
8927,Jack Taylor,1936,
8929,Charles Crichton,1910,1999
8930,John Cleese,1939,
8937,John Wood,1930,2011
89387,Elarica Gallacher,1989,
893,Tony Scott,1944,2012
89402,Bas Rutten,1965,
8944,Jamie Lee Curtis,1958,
8945,Kevin Kline,1947,
8946,Maria Aitken,1945,
8947,Tom Georgeson,1937,
8949,Peter Fonda,1940,
89525,Warner Anderson,1911,1976
89527,Peter Whitney,1916,1972
89552,Colin Murdock,1958,
89559,Peter Gardiner,1968,
89569,Teda Bracci,1946,
89582,Gene Evans,1922,1998
89585,Catherine Lloyd Burns,1961,
89609,Al St. John,1893,1963
89613,Larry Fine,1902,1975
8961,Phil Spector,1939,
8962,Luke Askew,1932,2012
8963,Karen Black,1939,2013
8964,Toni Basil,1943,
89659,Katherine Warren,1905,1965
8965,Roland Joffé,1945,
8966,Bruce Robinson,1946,
89691,Frank Puglia,1892,1975
89703,James Seay,1914,1992
89705,Alexis Georgoulis,1974,
89706,Alistair McGowan,1964,
89719,Paolo Montalbán,1973,
89728,Cliff Clark,1889,1953
89729,Joseph Crehan,1883,1966
89735,Doodles Weaver,1911,1983
89746,Joan Woodbury,1915,1989
8975,Sam Waterston,1940,
89766,Dylan Avery,1983,
8976,Haing S. Ngor,1940,1996
8977,Craig T. Nelson,1944,
89784,Phyllis Diller,1917,2012
8978,Spalding Gray,1941,2004
8979,Patrick Malahide,1945,
89814,R. J. Cutler,,
89815,Anna Wintour,1949,
89819,Zachary Gordon,1998,
89821,Dimitri Leonidas,1987,
89824,Jon Wright,,
89827,Raphaël Coleman,1994,
89834,Barry Kelley,1908,1991
89841,Kay Medford,1914,1980
8984,Bill Pullman,1953,
8985,Margaret Colin,1958,
8986,James Rebhorn,1948,2014
8987,Lisa Jakub,1978,
89885,Quinn Lord,1999,
8988,Salvador Dalí,1904,1989
89895,Mona Washbourne,1903,1988
8992,Pierre Batcheff,1907,1932
89934,Suzanne Whang,1962,
8993,Simone Mareuil,1903,1954
89972,Hajime Kamegaki,,
89975,Brandi Williams,1982,
89989,Leo Gorcey,1917,1969
8,Lee Unkrich,1967,
90000,John Miljan,1892,1960
90031,Kurt Angle,1968,
90033,Aly Michalka,1989,
90039,Chip Zien,1947,
90048,Noriyuki Abe,,
9005,Frédéric Pierrot,1960,
90060,Pilou Asbæk,1982,
90074,Monte Blue,1887,1963
90081,Fouad Mikati,,
90111,Melissa Molinaro,1982,
90113,Katarzyna Wolejnio,1973,
9012,Jonny Lee Miller,1972,
90133,Akemi Okamura,1969,
9013,Kevin McKidd,1973,
9015,Kelly Macdonald,1976,
90163,Ben Piazza,1934,1991
90198,Lyman Ward,1941,
90219,Luís Melo,1947,
9029,Stephen Rea,1946,
90301,Joan Gerber,1935,2011
9030,Thandie Newton,1972,
9031,Domiziana Giordano,1959,
9032,Bryan Singer,1965,
90339,Joseph Carberry,1948,
9033,Christopher McQuarrie,,
90356,Lev Prygunov,1939,
90364,Enuka Okuma,1976,
90367,Sam Liu,,
90423,Lindze Letherman,1988,
90429,Mike McCoy,,
90440,Ross Noble,1976,
90441,Tito Goya,1951,1985
90448,Rolando Molina,1971,
90449,Michael Bentt,1965,
90451,Tom Sturridge,1985,
90455,Aryana Engineer,2001,
9045,Stephen Baldwin,1966,
90461,Leni Parker,1966,
9046,Chazz Palminteri,1952,
90474,Jeff Carlson,1953,
90477,Yvan Ponton,1945,
9047,Christine Estabrook,1952,
9048,Clark Gregg,1962,
90492,Lynn Shelton,,
90498,Devon Bostick,1991,
9049,Victor Fleming,1889,1949
90508,Ruairi Robinson,1978,
90514,Birgitte Hjort Sørensen,1982,
9054,Mervyn LeRoy,1900,1987
90576,Jeff Branson,1977,
90591,Oren Peli,,
90596,Katie Featherston,1982,
90597,Micah Sloat,1981,
90607,Massy Tadjedin,,
90609,Oz Perkins,1974,
90624,John Gregson,1919,1975
90633,Gal Gadot,1985,
90638,Phil Weinstein,,
90643,Mervyn Johns,1899,1992
90657,David Mallet,,
9066,Judy Garland,1922,1969
9067,Frank Morgan,1890,1949
90683,Georgina Reilly,1986,
9068,Ray Bolger,1904,1987
90694,Gillo Pontecorvo,1919,2006
9069,Bert Lahr,1895,1967
9070,Jack Haley,1898,1979
90713,Lawrence Lessig,1961,
90719,Desi Lydic,1981,
9071,Billie Burke,1884,1970
90729,Nathan Dashwood,1984,
9072,Margaret Hamilton,1902,1985
9073,Clara Blandick,1880,1962
90748,Trevor Heins,1994,
90749,Andrew Shue,1967,
90755,Janet Montgomery,1985,
9076,F.W. Murnau,1888,1931
90772,Kirsten Storms,1984,
90778,Orianthi,1985,
90812,Scott Mann,,
90813,Alisen Down,1976,
